HD 233158    2460321.4920505527    48.97641534903928    0.07833531108349022
BD+70 345    2460321.52796686    23.07287089485526    0.09248435744450025
HD 48767    2460321.5688725896    -3.4318057945294034    0.27159710550755456
HD 48767    2460321.574833418    6.346670756918004    0.4554299397136095
HD90127    2460377.410844394    -18.26580773799139    0.04210847711957569
HD114678    2460377.495019724    -23.442757346772606    0.24736946746543528
HD130255    2460377.5607569665    41.123457044352655    0.22459967204577339
HD 95345    2460379.5181118553    6.783940641732285    0.040535076584300084
HD 95241    2460379.5237794807    -4.857095875634329    0.11105482970762136
HD 98217    2460379.5362027604    -14.007331089528092    0.061971915016934824
HD 111163    2460379.5490060803    -16.47388516541847    0.10048744492912429
HD 117877    2460379.562307598    15.296475241845906    0.05093607170840563
HD 119650    2460379.5750249745    -4.264585767403254    0.06027279427178745
HD 147609    2460379.591395958    -17.381175162889797    0.5916720356745455
HD 48767    2460380.2357847085    4.7569788855407715    0.8755771434637345
HD 48767    2460380.243074972    7.140403578707762    0.2586481692734898
BD+35 1238    2460380.2527439445    20.621918693193813    11.840987922901805
HD 233158    2460380.28878993    48.75869473969236    0.07000895188706797
BD+70 345    2460380.3258527694    23.12739345038216    0.08207055791756476
BD+79 230    2460380.363711912    44.641135828645325    0.17577538283862842
BD+16 1847    2460380.4045787985    68.22366203759086    2.94256906201955
HD 102762    2460380.438606052    -23.70036745520824    0.09252859156145203
HD 105902    2460380.4634205857    -13.012141880788528    0.08416253892309157
HD 106678    2460380.4951967336    -21.646045314098636    2.6267224433953817
HD 110025    2460380.5225506728    -9.942696533831004    0.39965688393098836
CD CVn    2460380.5406459584    -30.91926942912581    0.15063024108801673
HD 131670    2460380.576920559    -20.390145034198312    0.07677633702011238
HD 116378    2460380.6029364127    -45.99697885792472    0.07753717358238997
CL Cam    2460381.2491976283    -53.94912241921156    0.07598136108173403
HD 50688    2460381.273618624    -4.2394094138653    1.485083366442249
TW Cnc    2460381.3033864386    70.0068674419624    0.07669719479663431
HD 80492    2460381.33737427    27.222272401173058    0.2955571910320305
HD 89240    2460381.3529665535    22.919324715449687    0.047133733014973186
HD 91498    2460381.385025757    39.21454958668281    12.237037526558506
HD 95363    2460381.4117261115    18.366973817478026    1.4345583162574642
56 UMa    2460381.438231219    -0.33050482807208437    0.0476683682539058
HD 108675    2460381.4454861805    5.586139684496524    0.6803091739175601
HD 117123    2460381.47640309    -56.245888134237426    0.056323969981321886
BD+20 2961    2460381.512402741    -52.93775237204945    0.2502607116198924
OX Ser    2460381.5493821613    12.051618209572945    0.8407929345599061
PX Dra    2460381.5645528045    43.256096018083966    4.001106827062136
EU Dra    2460381.5793862124    -64.3876063615655    0.14529802504394293
HD 90127    2460409.3688421757    -18.355798249966128    0.04948451613875128
HD 95345    2460409.3925433797    6.8076291622204055    0.05284600972272939
HD 95241    2460409.395954823    -5.461127283024174    0.2552360604465789
HD 98217    2460409.409978149    -13.916812903999158    0.02899112420163181
HD 111163    2460409.4242372033    -16.71372549317836    0.051848967512372876
HD 117877    2460409.447694132    15.265580142445675    0.069066743965022
HD 119650    2460409.463662276    -3.772038991433992    0.04359158130543294
56 UMa    2460409.479149428    -0.1729974791106092    0.04720461670383538
HD 106678    2460409.48663279    11.694341568101216    1.3088177788831545
HD 110025    2460409.5155049306    11.96489500384008    0.3793462174733285
OX Ser    2460409.5384391807    6.209375550001251    0.6893077966207337
PX Dra    2460409.555541226    -11.738303726890662    4.730351895440149
HD 48767    2460410.290321408    1.4115099854908677    0.2354086136115753
HD 48767    2460410.298464096    6.836529842002139    0.27756302091169105
CL Cam    2460410.312169116    -39.32752665071274    0.10457885674171799
HD 89240    2460410.3367478405    23.382572303639243    0.06130527627504165
HD 102762    2460410.3648143467    -23.4808387562013    0.08659113930680573
HD 105902    2460410.3902533688    -17.56161486465932    0.09597557292986841
HD 108675    2460410.4298513914    -37.916793397139685    1.5107801857468164
HD 116378    2460410.4639267884    -52.83027840554275    0.056965034204757306
EU Dra    2460410.4947845894    -26.582843073100772    0.09081599385293568
HD 143993    2460410.5246627307    18.637155950831954    10.707863708131253
HD 50688    2460411.3428871157    -29.359965992158777    0.24262291258653143
HD 80492    2460411.3664832055    7.967566442121707    0.4477227192396332
HD 233158    2460416.3634062363    47.92438029186088    0.09009824526816265
BD+70 345    2460416.4000876    23.157095748275815    0.07012898177129266
HD 114678    2460416.446704135    -19.937965145132964    0.08382907098285464
HD 131670    2460416.479864788    -19.765015354339596    0.05430976425879741
HD 130255    2460416.5055803736    41.636545266614775    0.07971412336218071
BD+35 1238    2460418.322865161    26.202261103696586    12.346064696769227
BD+79 230    2460418.361369388    40.854749468080705    0.12964812414444227
BD+43 2022    2460418.401346296    17.024458470325353    0.12160552778086015
HD 95363    2460418.435503458    -49.91272158938734    0.23111549312294424
HD 95345    2460432.3255202896    6.906058904235496    0.028328812109385003
HD 233158    2460432.3249960463    47.640729134386206    0.15249457066233268
HD 95241    2460432.370652374    -5.3999204160614145    0.22945489477143782
HD 111163    2460432.3861761442    -16.559130703024998    0.018213155256300646
HD 117877    2460432.4033621135    15.110570148898807    0.0722389741052952
HD 119650    2460432.4165866105    -3.2165677709689597    0.05552186451444471
HD 147609    2460432.43377165    -18.424235239503126    0.34588684949335063
EU Dra    2460432.4684638567    -49.67480984545031    0.11162601454614468
HD 48767    2460433.3177425005    10.245822385557323    0.5327110542545144
HD 48767    2460433.325330018    7.760106378769685    0.18387473793933368
HD 233158    2460433.3340795636    48.039197239930644    0.10341913276966312
BD+70 345    2460433.371852057    23.064218511906187    0.08249380386268292
HD 98217    2460433.416503779    -13.95637201692035    0.03322298486313823
HD 130255    2460433.4372000196    41.817588039540524    0.07900331277278815
HD 131670    2460433.472128803    -19.588858207805    0.09248798969494576
HD 143993    2460433.497055233    24.45108235404939    9.722934605270119
HD 114678    2460454.3660662617    -16.249442839388873    0.0632157818402826
HD 50688    2460454.3923608186    -25.422480674118038    0.31605323802206603
HD 95363    2460454.4208272784    5.637313885267107    0.30639503032653403
56 UMa    2460454.440639322    -0.08854526157760657    0.05407650454193827
HD 106678    2460454.4511508727    2.0109709375536076    1.4044820592888612
OX Ser    2460454.482738911    22.264492384069616    0.6760030465027995
PX Dra    2460454.494517106    -17.05168911696095    3.207034551873962
HD 189039    2460557.2798191155    -4.723200811177986    0.1306436764930439
HD 187216    2460557.30033174    10.232416923693512    14.79388156732987
V335 Sge    2460557.349169452    -23.527611424944542    0.34730632011368373
V2012 Cyg    2460557.381394031    -29.670682666947144    0.14720595420752614
HD 201657    2460557.4170730496    -25.10949593940861    0.06811745950252578
HD 204751    2460557.444039072    -15.13250660365833    1.6424034216658587
BG And    2460557.46928856    12.83852023959694    10.749909198742833
V365 Cas    2460557.505486989    -4.717893789926055    0.43814237899598707
HD 7863    2460557.535099838    -27.426696820932097    0.07082673065563297
HD 11658    2460557.5770353395    4.296983429813101    0.04778411463824909
HD 213036    2460558.3610451524    -33.62257558315278    0.08202128218766523
HR Peg    2460558.3824434006    13.226185994570685    0.09207035226410812
HD 217143    2460558.391682284    -13.595525805521694    0.06075158540429436
BD+21 255    2460558.413071878    -36.06421976256275    0.05487073686608451
BD+48 1048    2460558.4469731697    -30.042164664846215    0.10458845427852924
HD 26395    2460558.4748967625    35.42741875785346    4.098768735412355
HD 29157    2460558.4995421474    -74.23696955149903    0.4366273744553437
V1139 Tau    2460558.5292476625    4.981618973479254    0.19571797031045668
HD 30339    2460558.5532641253    12.531638441972536    0.09158076270440181
HD 30443    2460559.450841619    69.5641562589383    0.10422822012578922
HD 233158    2460559.48232786    46.40505263466182    0.10426640866085002
HD 50720    2460559.521106485    -118.86040139360692    1.7523930321971422
BD+70 345    2460559.5385435196    23.082223612792344    0.053470628947247495
HD 48767    2460559.578687121    -1.3986569235646706    0.5561671033313221
HD 48767    2460559.5859677084    6.94729653442001    0.19312171361759842
HD 189039    2460569.277804548    -41.09721295863017    0.2830478007543884
V335 Sge    2460569.3050653394    -22.326990139615255    0.40765627297914725
V2012 Cyg    2460569.3386675757    -28.50737374851051    0.18567888913039518
HD 204751    2460569.376992391    -18.3294033611981    1.6273853689019
HD 213036    2460569.4012193833    -33.68758667078466    0.08134017782758693
HR Peg    2460569.4192325845    13.135044071940989    0.09839182882266169
V365 Cas    2460569.425509722    -4.5622638057812805    0.3312005841477309
BD+21 255    2460569.4598234533    -36.18857791244573    0.08392405023825376
HD 11658    2460569.492887565    4.325053321134916    0.0513984888123797
HD 187216    2460570.2518647984    -120.05552984382027    1.6103311130508062
HD 201657    2460570.298098832    -25.39653096907844    0.0619270997693357
BG And    2460570.3228355288    13.85264328855547    9.166911839617896
HD 7863    2460570.4508118005    -27.6601279998526    0.11911133700720222
BD+48 1048    2460570.4918885753    -35.73087894953954    0.060050077094692296
HD 26395    2460570.519753789    13.319451262645984    4.225295305534919
V1139 Tau    2460570.544774721    4.215177593112481    0.139022784586372
HD 29157    2460572.409837141    -16.856651790292954    0.4557275712070781
HD 30443    2460572.4375699684    69.23738968867681    0.10830773367806538
HD 30339    2460572.4689945714    10.644470352135226    0.08423858104467821
HD 233158    2460572.493594362    46.219103815450026    0.09011523249332505
BD+70 345    2460572.5323163276    23.289008525990543    0.04783429215841144
HD 50688    2460572.5729291607    -26.587434916483414    3.3785927091708983
HD 50720    2460572.5885456023    -101.78882408167934    0.40974405698576066
HD 48767    2460572.603483308    -2.6801872824438737    0.4051205150430521
HD 48767    2460572.6107606157    7.342108233724374    0.20684404778019105
HD 189039    2460589.213141031    -4.946373048468865    0.22623590380668718
HD 187216    2460589.234739198    10.239167905552108    14.83502659215554
HD 7863    2460589.4834447717    -27.338827468001348    0.07627948260093959
BD+70 345    2460589.5242089797    23.15083761047448    0.05313320280617161
BD+79 230    2460589.5652806927    35.89642155011119    0.2276982290873838
V335 Sge    2460592.208685061    -22.84063562151676    0.22082624273960488
HD 201657    2460592.2437824802    -25.455198115384245    0.04173856764373931
V2012 Cyg    2460592.271255507    -26.576263531939208    0.2485303920551617
HR Peg    2460592.388782733    12.849982465163265    0.10777935462310498
HD 213036    2460592.402016085    -34.446386272093086    0.08858318604923383
V365 Cas    2460592.4881301713    -4.605997657733979    0.3468384897704592
HD 187216    2460637.4038806427    6.7916108921898655    15.003472040355838
HD 204751    2460637.4448874276    -24.107020774819606    1.1568975429511907
HD 213036    2460637.467966699    -35.51436766885257    0.09916326009649792
BG And    2460637.484219381    8.714535424936773    13.517880366133163
V365 Cas    2460637.523861974    -7.491047200050534    0.43336677030059706
HD 7863    2460637.5536209666    -27.534464765394798    0.11333783018999163
HD 11658    2460637.5980147626    4.432382921599384    0.06545862884528693
BD+48 1048    2460637.61088714    -53.39198683933932    0.15242566924182546
V530 Lyr    2459466.281211905    -32.841079968738356    0.12680117339763097
V530 Lyr    2459466.313526828    -33.09309400201312    0.11906856137112967
V530 Lyr    2459466.345187683    -33.4633652458162    0.14759581309438358
HD 186882    2459466.38063968    46.25637734328145    11.731764438503635
HR Peg    2459466.392760419    12.878325625841082    0.08179462685633938
HR Peg    2459466.42442782    12.92297311871028    0.12135920020539306
HR Peg    2459466.456108565    12.729200449994416    0.1523783256612145
HD 215336    2459466.487949194    -8.737843942951402    0.09518539289578214
HD 215336    2459466.5196140124    -8.47736084090893    0.08902061487588223
HD 215336    2459466.5513087492    -8.764867306626703    0.09777274277773129
HD 16173    2459466.5809594775    -3.345673553289426    0.12253471066422698
HD 186882    2459467.2510313676    27.958130973988474    13.531762188190955
HD 189039    2459467.259784031    -23.566879539611154    0.22672447691682146
V530 Lyr    2459467.277310663    -32.78215341110123    0.17687820271638208
HD 239581    2459467.316090201    55.11906448937687    12.712725741611948
    2459467.331994661    4.503817002453142    1.1448948532064007
HD 215336    2459467.3495441293    -8.776770196471471    0.08382259319982577
HD 278    2459467.381923104    3.730213328954616    0.47558585589046826
HD 3410    2459467.419745717    -17.51219322787904    0.8261794660056362
HD 5663    2459467.445932449    15.310801652274067    0.2956309792811271
HD 16173    2459467.4630176495    -4.531792177286211    0.23556517422871193
HD 19438    2459467.4835156184    -4.762703753352379    8.526114928059467
V365 Cas    2459467.5364162773    -1.0799235582220335    1.4597843199916845
V365 Cas    2459467.5680820392    -1.8547583608609892    1.2214435367826255
HD 50688    2459467.5971499737    -6.191444186786217    0.2172765136549007
HD 186882    2459494.2003335613    33.598363404625246    12.936134072968947
V365 Cas    2459494.2423482514    -4.667049225616233    1.279761173362028
V365 Cas    2459494.274009287    -4.647684902107068    0.9065101358707508
HD 215336    2459494.30756491    -8.136552701401678    0.06209016674913618
HD 215336    2459494.342034884    -8.25516245032085    0.05885284724941647
HD 215336    2459494.373713585    -8.179320822719276    0.0506549347017471
BD+21 255    2459494.407690281    -33.358111564933274    0.21064801401010516
BD+21 255    2459494.4394063363    -32.89970286983053    0.14387677603218074
V365 Cas    2459494.4707042    0.5426281093553958    2.9861388389343055
V365 Cas    2459494.5023649386    -5.10809455801715    3.032277316204712
V365 Cas    2459494.541318429    -3.9550024645506534    2.480753210944127
V365 Cas    2459494.572975601    -1.7348176763196284    3.575476289782825
V365 Cas    2459494.608552397    6.819014309050062    6.426201362655622
HD 24760    2459494.641303718    52.66308037030333    13.160448547282884
HD 186882    2459495.202544123    30.76870478036683    12.29380585033726
V530 Lyr    2459495.211720899    -33.02755101114803    0.11020848074733518
HD 189039    2459495.2471039155    -1.9773753309732955    0.30500550934773646
HD 239581    2459495.2642803504    47.973960671088236    11.801443501659106
HR Peg    2459495.2829676173    12.272632352918347    0.1286561714995293
HD 215336    2459495.315257988    -8.045832543697491    0.04339678606568088
HD 215336    2459495.346924856    -8.016391239914778    0.06203422972462552
HD 206843    2459495.3785805    5.155738787155345    1.2965515479444443
BD+21 255    2459495.400452122    -32.99638399801416    0.2487170130682289
V365 Cas    2459495.432693431    -1.8352240286189907    2.5632009095648822
V365 Cas    2459495.4643885596    -5.037532351881677    0.9038746627261031
V365 Cas    2459495.4962833803    -5.589176730307968    1.6070237912044452
HD 278    2459495.530208971    -11.256555369340175    0.28567367198733506
HD 3410    2459495.547591828    -21.73962969920949    0.983715710828666
HD 5663    2459495.56432428    -47.486161955172115    2.764381756572546
HD 16173    2459495.5785025195    15.258782784191462    0.22511831677967753
HD 19438    2459495.5941678695    -25.69330477486812    7.557931807014417
HD 50688    2459495.608697229    53.628807485389366    0.3170773219655541
HD 24760    2459495.627531698    57.886589025044614    13.377466102026018
HD 30738    2459640.2237998215    67.5110638336156    0.4147234346951427
CL Cam    2459640.240887763    -32.53660606182915    0.021301606380829584
CL Cam    2459640.2601711615    17.31563755695626    0.1740658200727899
V1139 Tau    2459640.2915517124    5.12594773283317    0.2667236254279627
V1139 Tau    2459640.32321556    3.9135855934467187    0.27856762193834766
HD 26395    2459640.3568570386    -8.542884525297291    3.894358480369732
HD 26395    2459640.3793992046    43.78950427230219    0.14883022925302086
HD 50688    2459640.4237290793    -29.645782650774045    0.40171016946300425
BD+16 1847    2459640.4443081417    -27.076573842591362    2.9068632821385316
HD 80492    2459640.473482216    26.85691317702296    0.36094661354732405
HD 95363    2459640.487369509    -47.39743251989846    3.5102330704740736
HD 110025    2459640.5058312425    13.505327741795961    0.3450220072533243
CD CVn    2459640.523587985    -37.94450813715646    0.3134705494736957
EU Dra    2459640.560300052    -62.12419434626359    0.17406627182762582
56 UMa    2459640.5907229935    0.26580602548036103    0.017443758232910583
OX Ser    2459640.59700555    -9.285591022785807    1.1993756419658677
PX Dra    2459640.6123521114    -15.462413524567609    2.4226976892193375
PX Dra    2459640.626571787    -44.19845829551358    0.11423913962528448
HD 120315    2459640.655170869    40.06684067376954    10.157933271469364
HD 30738    2459641.2245790544    35.48086055981857    0.44657099167166486
HD 26395    2459641.2402993725    103.25891281708418    2.8631714700553323
V1139 Tau    2459641.2622011467    4.564637457913967    0.4837927419169661
V1139 Tau    2459641.293851771    4.31584691921839    0.48146473492481856
CL Cam    2459641.3292627595    -31.666998516229448    0.10675211874202511
HD 48767    2459641.350184246    7.772146859481732    0.160607024945963
HD 48767    2459641.361086355    10.903838598048623    0.3331803515297698
TW Cnc    2459641.375476056    4.444700230682966    0.2754780669109908
HD 30339    2459641.399255332    21.989741230233733    0.29010889189989997
CL Cam    2459644.2260202277    -33.845474386498054    0.07449899320409907
V1139 Tau    2459644.243934644    4.0595210484069115    0.2518419084793358
V1139 Tau    2459644.27559656    4.40127426937877    0.34805339039710786
BD+48 1048    2459644.3087237813    -11.750442313157235    0.1787328032002145
HD 39251    2459644.3386964407    -22.369538060629946    1.603286643655744
HD 50720    2459644.3635211303    -110.94718972064375    1.3795916016157896
BD+79 230    2459644.3782702894    8.842908673315671    2.6996551658421906
56 UMa    2459644.4187389803    0.40313746692994556    0.06900093382859179
HD 106678    2459644.4278463903    -4.015446443833715    2.594194150056146
HD 108675    2459644.45445691    2.913466771807595    1.1547012754180959
HD 108675    2459644.4835205167    -46.16044322428206    0.24687858611773256
HD 117123    2459644.513895211    -37.50460010678152    0.22277392073369423
HD 117123    2459644.5482098632    11.532115799090096    13.291435876649828
HD 135148    2459644.5893836017    30.4403021341681    13.168775959359825
V395 Cyg    2459644.6275779684    -3.547009764285998    0.5561925830394391
HD 120315    2459644.661115738    58.83921449062433    11.802621731871675
HD 26395    2459648.2372875595    71.10296611698215    7.244456206329347
HD 26395    2459648.2602228653    -22.21650034184273    0.19165468097981014
CL Cam    2459648.2857131828    -48.077972066020436    0.2327905351448919
HD 233158    2459648.3087745598    46.959576306409794    0.476831501618871
RX J0816.4+7930    2459648.349515862    -17.783977435098965    0.8745596553935954
HD 89240    2459648.385261401    27.377778608499824    0.16114361759163168
HD 91498    2459648.4100600155    72.02575564178183    11.044458901228833
HD 91498    2459648.4347928585    0.886825962839957    0.08243805277897588
J105730.98+474614.4    2459648.4448123444    38.649689567907174    1.8147692807460625
HD 135148    2459648.4759683385    14.753310753000694    12.862056395419733
HD 135148    2459648.5180407073    27.621628667331144    14.045185191552724
HD 135148    2459648.5601200913    38.04477216551723    14.082913221627672
HD 143993    2459648.602106342    38.75168767012199    9.202297870954995
HD 120315    2459648.634757008    67.35347679112296    9.708823111110819
HD 26395    2459649.230892692    48.535145549830396    7.268466001155112
CL Cam    2459649.2551853023    -50.73521959940709    0.16791092022731832
HD 50688    2459649.2754682065    65.55895764652284    0.45208785948370245
TW Cnc    2459649.2963416767    3.1720829237457315    0.14924466691452828
BD+16 1847    2459649.326098853    16.125159362151418    6.947966390662369
BD+79 230    2459649.3552503707    19.009585235525027    0.3276214092503878
56 UMa    2459649.3959576557    0.3701547978581775    0.055207208819188724
HD 95363    2459649.4053333807    -47.48591934637435    0.39908693901531794
HD 110025    2459649.4246247206    -5.8806351100454215    0.31587944093389775
CD CVn    2459649.4422806706    -29.43238913515794    0.4580468561290431
HD 135148    2459649.480195434    -1.3244855203547687    10.661284626099574
HD 135148    2459649.522335095    10.82280451697485    12.733097396453443
HD 135148    2459649.564426651    -55.258546040550165    5.681431061450105
V2012 Cyg    2459649.6043968364    6.159527093943339    0.6491811633233663
HD 120315    2459649.650010576    59.215391757507845    10.884562340285385
HD 30738    2459650.2317541423    44.20524907533024    0.5692403313884917
BD+48 1048    2459650.278009612    -7.780067389695493    0.12135350146560402
HD 30339    2459650.311129205    9.493086725723726    0.11904659324942021
HD 80492    2459650.345179495    3.4744488600537196    0.3940961839789495
HD 91498    2459650.3699222766    20.454001714715673    11.896440268733445
56 UMa    2459650.409154528    0.4939640839881479    0.08200980615618655
V1139 Tau    2459651.2874109065    4.226070852664393    0.45631277877648124
HD 48767    2459651.328042692    7.652574407814311    0.17115992480265504
HD 48767    2459651.33954024    19.430177236167538    0.4886928978228781
RX J0816.4+7930    2459651.352729503    28.800788590543334    0.2412167194205662
HD 89240    2459651.3795509594    28.013567399838063    0.04737520927993136
56 UMa    2459651.4010023884    0.3937825575587584    0.06727238388356269
HD 106678    2459651.410628975    -7.93124502012417    1.0455405754236526
HD 108675    2459651.439659991    -6.5313129475923875    0.7302679448029987
HD 135148    2459651.4687485467    19.26376195263851    12.279849736037018
HD 135148    2459651.5108340844    -1.4387792307858074    11.13770710566695
HD213036    2459829.465318206    -20.022054411573553    0.06186159476433587
V* HR Peg    2459829.504103181    13.546246139366255    0.11652284395118015
HD 217143    2459829.5295868996    -24.85035502216495    0.0696649894832703
HD215336    2459829.5709266835    3.282452997050127    0.050114104518222666
HIC 112972    2459829.5909145363    -80.67394519070331    2.1377536794741823
HD183915    2459831.4172793743    -48.755116859632246    0.07748394993812914
V*V2012 Cyg    2459831.436938188    -29.230325109218064    0.18165676093998265
V*V395 Cyg    2459831.4872396337    7.8366255125566155    0.4352692045287241
57 Peg    2459831.5232791407    23.616581432235822    0.09737177668211983
HR Peg    2459831.537577131    13.372857192826729    0.06894870199305324
HD 215336    2459831.5497116405    3.366526224243858    0.04774691658492244
V*V453 Cep    2459831.582507559    -71.69561975827908    1.4519457694146842
HD213036    2459832.4564215736    -19.968849672345737    0.13655732746023475
HD 201657    2459840.352530294    -26.053139610427856    0.07563277136176247
HD 201270    2459840.4559136326    -37.69821898656123    0.28671159599348905
HD 204751    2459840.4706013277    -22.65739152115996    0.8621127856452137
HD 189039    2459841.2522060066    4.6371931159572535    0.22876710543554113
HD 206843    2459841.321610064    5.377265867217224    1.1200760396679084
HD 215686    2459841.3513989532    22.077406498498227    9.984463712080172
57 Peg    2459853.384863311    23.201936317304686    0.12968411867499988
56 Peg    2459853.3928204263    -25.491646142846648    0.06846548413655251
BD+48 1048    2460003.2979703187    -18.691638152175685    0.059616063918780667
HD 26395    2460003.333988593    -20.829612150033334    8.889669329439833
HD 30339    2460003.363884422    23.016201825024485    0.10566829303349894
HD 34128    2460003.392612456    18.872503247464923    11.33698050171462
HD 39251    2460003.4155490175    -28.817566467629366    0.8295927339537045
HD 48767    2460003.4387894776    7.5904668938428665    0.28594655045800615
HD 48767    2460003.451079056    13.4158100960422    0.46431125726842815
HD 50688    2460003.4701193073    62.91537005725313    0.33006850431121293
CD CVn    2460003.628600231    -40.06420170279773    0.2210416373435241
HD 30738    2460020.2338820323    53.957021069052864    0.31408276140481967
